20/06/2017,8,16,20,28,30,34
24/06/2017,2,7,14,16,23,27
27/06/2017,17,20,22,29,31,34
01/07/2017,3,13,15,27,33,39
04/07/2017,2,8,22,30,34,36
08/07/2017,2,6,7,13,16,23
11/07/2017,12,20,23,27,31,39
15/07/2017,2,4,7,10,11,18
18/07/2017,14,15,21,25,36,39
22/07/2017,9,11,19,27,33,37
25/07/2017,4,8,11,22,36,37
29/07/2017,2,3,7,8,11,16
01/08/2017,6,9,11,27,28,38
05/08/2017,14,16,24,32,36,37
08/08/2017,15,23,26,27,33,34
12/08/2017,5,22,26,29,33,34
15/08/2017,2,5,7,16,18,38
19/08/2017,4,6,10,11,16,19
22/08/2017,5,9,12,19,28,33
26/08/2017,1,13,22,31,32,34
29/08/2017,3,10,15,18,36,39
02/09/2017,6,8,10,25,36,39
05/09/2017,1,8,9,11,30,35
09/09/2017,1,4,7,15,23,29
12/09/2017,2,13,19,25,37,38
16/09/2017,4,7,13,23,25,33
19/09/2017,12,21,25,27,29,32
23/09/2017,15,20,21,24,32,33
26/09/2017,9,13,26,28,33,38
30/09/2017,6,21,22,26,27,34
03/10/2017,6,9,13,20,35,37
07/10/2017,16,22,26,32,33,38
10/10/2017,1,4,9,14,16,36
14/10/2017,7,12,20,25,26,29
17/10/2017,5,12,18,23,26,38
21/10/2017,4,19,23,26,30,34
24/10/2017,10,11,15,16,34,38
28/10/2017,2,3,13,15,33,34
31/10/2017,4,11,17,23,30,36
04/11/2017,7,16,21,29,38,39
07/11/2017,7,13,23,24,32,34
11/11/2017,10,16,18,19,23,38
14/11/2017,10,18,19,21,32,39
18/11/2017,3,15,20,24,31,39
21/11/2017,1,7,10,14,22,36
25/11/2017,5,6,20,22,24,26
28/11/2017,4,10,22,27,30,35
02/12/2017,12,15,23,33,37,39
05/12/2017,1,4,5,12,17,36
09/12/2017,9,10,14,20,23,36
12/12/2017,5,12,18,33,34,38
16/12/2017,2,6,15,24,31,36
19/12/2017,2,6,7,11,26,31
23/12/2017,3,4,5,10,17,29
26/12/2017,3,8,20,25,31,34
30/12/2017,5,7,8,9,27,28
02/01/2018,2,6,8,14,19,29
06/01/2018,5,14,20,26,30,37
09/01/2018,2,10,13,35,36,38
13/01/2018,11,13,16,27,36,39
16/01/2018,8,15,23,25,30,36
20/01/2018,9,14,15,26,34,37
23/01/2018,12,18,23,24,28,32
27/01/2018,7,8,12,23,26,29
30/01/2018,10,12,15,19,20,21
03/02/2018,2,4,8,33,34,36
06/02/2018,2,5,21,27,28,36
10/02/2018,5,19,23,28,29,39
13/02/2018,8,9,14,19,27,34
17/02/2018,4,9,24,25,34,38
20/02/2018,12,26,29,33,37,38
24/02/2018,8,12,13,15,24,26
27/02/2018,3,13,17,27,36,37
03/03/2018,10,17,28,34,36,38
06/03/2018,5,7,13,26,30,33
10/03/2018,3,22,25,28,30,36
13/03/2018,1,3,11,16,20,22
17/03/2018,3,13,16,24,29,37
20/03/2018,1,12,14,26,28,30
24/03/2018,14,22,25,26,29,36
27/03/2018,2,6,11,18,27,32
31/03/2018,3,5,23,28,33,34
03/04/2018,6,11,19,26,30,37
07/04/2018,2,3,8,16,20,30
10/04/2018,2,8,28,32,36,39
14/04/2018,2,4,9,19,22,37
17/04/2018,9,16,22,25,30,31
21/04/2018,3,16,18,31,36,38
24/04/2018,3,9,12,15,21,36
28/04/2018,3,7,12,16,17,19
01/05/2018,1,14,18,21,29,39
05/05/2018,1,5,6,24,28,39
08/05/2018,2,11,18,19,27,30
12/05/2018,16,18,26,27,29,38
15/05/2018,6,7,11,27,32,33
19/05/2018,4,12,13,23,24,25
22/05/2018,3,9,25,30,36,39
26/05/2018,7,12,13,16,30,39
29/05/2018,3,12,15,23,32,36
02/06/2018,3,8,13,19,28,32
05/06/2018,4,16,19,29,32,35
09/06/2018,5,6,12,13,15,21
12/06/2018,6,11,18,20,31,35
16/06/2018,8,21,24,30,32,38
19/06/2018,1,8,18,22,26,34
23/06/2018,2,3,12,14,28,39
26/06/2018,15,17,23,25,35,39
30/06/2018,1,9,11,14,32,38
03/07/2018,2,3,4,11,15,29
07/07/2018,2,26,28,31,33,37
10/07/2018,2,18,26,31,33,35
14/07/2018,2,11,14,15,19,26
17/07/2018,1,4,7,11,25,39
21/07/2018,6,7,9,13,14,26
24/07/2018,2,5,16,23,35,36
28/07/2018,6,9,10,17,23,37,14
31/07/2018,3,15,16,18,25,34,1
04/08/2018,8,12,15,22,25,37,17
07/08/2018,2,10,18,19,30,37,31
11/08/2018,6,21,23,26,29,31,3
14/08/2018,11,14,18,23,24,30,27
18/08/2018,7,9,22,26,27,37,35
21/08/2018,9,14,24,26,31,37,13
25/08/2018,1,7,12,25,31,34,13
28/08/2018,2,4,6,21,27,31,25
01/09/2018,2,13,25,27,29,39,15
04/09/2018,4,14,24,32,34,39,10
08/09/2018,3,4,7,25,31,35,11
11/09/2018,6,10,11,35,37,38,14
15/09/2018,3,13,19,29,30,38,18
18/09/2018,1,6,9,11,21,31,5
22/09/2018,6,9,14,15,16,30,7
25/09/2018,7,13,16,26,29,39,14
29/09/2018,10,14,24,26,29,30,32
02/10/2018,3,7,10,17,18,20,8
06/10/2018,1,8,13,14,19,35,38
09/10/2018,9,13,19,26,32,37,6
13/10/2018,15,20,24,29,31,39
16/10/2018,8,16,20,21,26,36
20/10/2018,18,24,25,28,31,38
23/10/2018,13,14,28,31,33,37
27/10/2018,11,14,16,29,36,37
30/10/2018,15,21,29,34,38,39
03/11/2018,5,19,25,34,35,39
06/11/2018,15,16,21,22,27,29
10/11/2018,1,9,11,22,26,32
13/11/2018,3,13,15,24,30,32
17/11/2018,1,3,15,22,24,27
20/11/2018,1,8,14,15,18,38
24/11/2018,10,12,23,28,35,36
27/11/2018,8,15,19,32,35,37
01/12/2018,7,19,21,28,38,39
04/12/2018,6,9,12,25,33,37
08/12/2018,2,9,10,19,26,30
11/12/2018,2,8,21,22,30,34
15/12/2018,4,15,21,23,25,32
18/12/2018,1,22,25,27,29,33
22/12/2018,2,4,5,8,15,34
25/12/2018,6,8,22,24,30,34
29/12/2018,10,16,28,29,32,33
01/01/2019,4,5,6,8,14,32
05/01/2019,16,20,24,26,27,29
08/01/2019,8,18,24,26,27,39
12/01/2019,17,18,25,27,34,36
15/01/2019,9,11,13,14,23,30
19/01/2019,4,5,6,14,21,35
22/01/2019,9,10,12,21,27,38
26/01/2019,2,5,12,14,25,29
29/01/2019,2,19,23,28,29,35
02/02/2019,7,8,10,19,20,30
05/02/2019,8,9,17,20,25,30
09/02/2019,2,12,13,20,23,29
12/02/2019,5,6,11,20,28,29
16/02/2019,10,20,21,25,35,39
19/02/2019,6,9,10,11,13,21
23/02/2019,7,8,15,16,24,28
26/02/2019,5,6,7,9,25,32
02/03/2019,7,8,11,14,26,38
05/03/2019,9,16,17,20,24,39
09/03/2019,1,6,10,18,32,37
12/03/2019,4,6,13,14,21,32
16/03/2019,2,5,8,25,35,38
19/03/2019,9,13,19,27,33,36
23/03/2019,2,7,8,9,24,28
26/03/2019,1,2,4,6,20,28
30/03/2019,11,13,23,30,31,33
02/04/2019,1,9,19,23,25,29
06/04/2019,4,5,8,15,34,35
09/04/2019,2,3,28,33,38,39
13/04/2019,4,10,30,37,38,39
16/04/2019,4,10,13,14,16,25
20/04/2019,9,12,26,28,31,36
23/04/2019,10,12,18,28,32,37
27/04/2019,2,7,17,22,32,36
30/04/2019,9,13,16,19,30,39
04/05/2019,12,13,26,29,35,39
07/05/2019,2,6,11,26,37,38
11/05/2019,8,9,11,16,21,32
14/05/2019,8,22,23,24,35,37
18/05/2019,2,4,11,22,26,35
21/05/2019,8,10,14,22,29,36
25/05/2019,3,6,17,24,25,33
28/05/2019,5,13,21,22,23,36
01/06/2019,2,7,14,19,24,37
04/06/2019,1,7,12,25,29,35
08/06/2019,2,3,6,9,21,34
11/06/2019,4,6,11,23,28,35
15/06/2019,2,25,27,31,33,38
18/06/2019,1,8,23,24,29,37
22/06/2019,6,8,18,21,23,32
25/06/2019,4,6,9,16,27,33
29/06/2019,1,8,12,17,18,23
02/07/2019,17,20,22,24,29,31
06/07/2019,7,12,17,21,24,37
09/07/2019,1,3,4,12,17,32
13/07/2019,1,4,10,26,27,33
16/07/2019,20,26,29,31,37,38
20/07/2019,3,11,21,23,24,38
23/07/2019,2,7,14,15,30,36
27/07/2019,13,15,26,32,38,39
30/07/2019,23,24,25,26,28,30
03/08/2019,8,10,17,18,36,39
06/08/2019,4,6,7,15,16,25
10/08/2019,9,14,17,30,36,37
13/08/2019,7,8,15,25,31,35
17/08/2019,5,6,27,29,34,35
20/08/2019,16,17,19,25,26,37
24/08/2019,5,6,12,16,36,37
27/08/2019,1,9,11,14,20,22
31/08/2019,2,8,15,30,32,37
03/09/2019,1,15,33,35,38,39
07/09/2019,6,21,22,30,32,38
10/09/2019,17,22,26,27,36,38
14/09/2019,5,17,20,28,30,36
17/09/2019,3,12,13,17,25,37
21/09/2019,3,10,13,18,26,34
24/09/2019,1,10,12,18,20,24
28/09/2019,12,14,18,22,23,30
01/10/2019,3,10,14,23,26,33
05/10/2019,5,7,10,11,27,30
08/10/2019,8,10,13,15,32,34
12/10/2019,18,19,28,29,31,33
15/10/2019,4,15,17,18,23,36
19/10/2019,1,9,12,15,33,34
22/10/2019,6,9,21,25,31,35
26/10/2019,2,4,8,10,14,16
29/10/2019,1,11,13,28,33,36
02/11/2019,4,5,10,15,26,27
05/11/2019,7,9,13,17,24,34
09/11/2019,1,17,25,30,32,33
12/11/2019,2,4,11,14,22,33
16/11/2019,1,4,7,23,25,27
19/11/2019,7,8,11,26,36,38
23/11/2019,2,8,13,27,36,37
26/11/2019,6,19,22,27,37,38
30/11/2019,1,2,3,6,18,34
03/12/2019,1,4,11,12,27,36
07/12/2019,3,7,14,19,22,38
10/12/2019,8,10,11,15,25,38
14/12/2019,5,12,14,32,34,39
17/12/2019,1,8,13,14,20,28
21/12/2019,6,10,11,26,27,29
24/12/2019,15,26,34,37,38,39
28/12/2019,2,4,5,14,34,39
31/12/2019,10,14,16,29,33,35
04/01/2020,13,14,21,30,31,33
07/01/2020,2,4,10,28,33,39
11/01/2020,4,11,24,25,26,39
14/01/2020,4,14,15,21,28,37
18/01/2020,3,10,18,21,26,27
21/01/2020,4,16,26,28,31,33
25/01/2020,24,30,34,37,38,39
28/01/2020,1,5,12,24,29,37
01/02/2020,19,23,26,31,35,36
04/02/2020,10,12,16,23,26,30
08/02/2020,2,5,7,10,21,39
11/02/2020,1,9,14,27,30,37
15/02/2020,3,15,20,22,26,29
18/02/2020,7,13,21,25,30,33
22/02/2020,4,5,16,29,31,32
25/02/2020,1,6,9,13,15,19
29/02/2020,7,16,18,22,25,26
03/03/2020,11,14,17,18,24,29
07/03/2020,4,7,23,31,33,35
10/03/2020,9,21,30,32,34,35
14/03/2020,9,18,32,37,38,39
17/03/2020,4,7,11,23,25,33
21/03/2020,3,18,19,22,26,32
24/03/2020,12,13,20,25,26,35
28/03/2020,5,14,22,25,35,39
31/03/2020,1,4,9,21,24,25
25/07/2020,10,19,20,21,24,25
28/07/2020,1,2,3,5,13,16
01/08/2020,12,13,20,25,26,27
04/08/2020,2,7,8,11,27,30
08/08/2020,11,20,22,25,31,38
11/08/2020,3,13,18,20,26,32
15/08/2020,6,10,11,17,20,33
18/08/2020,4,8,16,22,27,33
22/08/2020,3,4,31,32,34,36
25/08/2020,2,6,11,27,32,37
29/08/2020,1,10,18,19,27,34
01/09/2020,8,12,15,20,23,35
05/09/2020,16,21,26,28,31,34
08/09/2020,10,12,23,27,33,36
12/09/2020,3,17,20,25,35,39
15/09/2020,4,11,13,17,28,38
19/09/2020,18,19,28,29,32,37
22/09/2020,4,8,12,13,14,29
26/09/2020,2,6,7,12,18,29
29/09/2020,1,13,15,17,25,37
03/10/2020,1,13,19,35,36,38
06/10/2020,4,9,18,29,30,38
10/10/2020,4,7,8,15,20,23
13/10/2020,12,19,23,27,34,37
17/10/2020,3,4,21,22,24,37
20/10/2020,2,5,9,13,19,31
24/10/2020,6,9,22,25,32,36
27/10/2020,2,6,24,33,35,36
31/10/2020,7,8,11,27,34,39
3/11/2020,2,10,15,21,28,31
7/11/2020,6,7,17,19,21,31
10/11/2020,4,8,16,19,25,27
14/11/2020,4,10,17,30,31,39
17/11/2020,3,13,17,31,33,38
21/11/2020,3,4,6,8,30,31
24/11/2020,1,3,4,20,22,33
28/11/2020,3,8,10,11,25,39
01/12/2020,5,6,17,20,30,37
05/12/2020,1,3,12,23,29,30
08/12/2020,15,19,27,34,38,39
12/12/2020,6,11,23,31,32,35
15/12/2020,13,14,21,28,36,39
19/12/2020,7,9,23,30,33,38
22/12/2020,4,16,20,28,33,35
26/12/2020,1,4,16,17,19,38
29/12/2020,10,11,27,29,31,36
02/01/2021,3,10,20,26,32,37
05/01/2021,7,13,21,23,24,31
09/01/2021,10,20,27,31,34,35
12/01/2021,11,17,19,20,27,29
16/01/2021,6,15,22,23,30,38
19/01/2021,3,10,27,32,35,36
23/01/2021,16,18,24,34,35,36
26/01/2021,8,24,29,31,32,33
30/01/2021,6,10,12,20,27,31
02/02/2021,3,4,15,16,28,35
06/02/2021,2,8,16,19,37,39
09/02/2021,9,17,21,25,31,38
13/02/2021,15,20,21,28,37,39
16/02/2021,11,12,23,25,29,30
20/02/2021,5,7,16,25,27,31
23/02/2021,8,11,15,27,29,38
27/02/2021,18,20,32,33,34,37
02/03/2021,4,8,15,23,27,30
06/03/2021,5,12,16,27,34,39
09/03/2021,7,8,12,31,32,39
13/03/2021,9,10,22,25,31,36
16/03/2021,6,8,9,12,33,38
20/03/2021,3,6,7,22,30,35
23/03/2021,1,9,10,13,24,34
27/03/2021,8,11,18,23,24,30
30/03/2021,5,7,9,13,19,31
03/04/2021,3,25,28,30,33,36
06/04/2021,3,6,9,28,29,30
10/04/2021,6,7,10,12,17,18
13/04/2021,13,22,25,28,35,36
17/04/2021,11,27,29,34,35,37
20/04/2021,1,8,10,17,22,28
24/04/2021,14,17,25,29,36,38
27/04/2021,5,7,8,12,27,31
01/05/2021,23,28,29,30,32,38
04/05/2021,6,15,26,32,35,39
08/05/2021,6,11,25,27,31,38
11/05/2021,12,18,21,33,35,37
15/05/2021,11,18,26,35,36,39
18/05/2021,9,20,28,34,38,39
22/05/2021,3,10,17,25,29,37
25/05/2021,7,10,17,20,29,31
29/05/2021,1,11,18,23,31,39
01/06/2021,6,14,15,19,25,31
05/06/2021,10,12,13,14,30,39
08/06/2021,3,10,14,19,29,36
12/06/2021,3,11,15,24,29,38
15/06/2021,3,20,25,28,34,38
19/06/2021,9,17,20,30,31,38
22/06/2021,12,17,31,36,37,39
26/06/2021,2,7,20,24,32,33
29/06/2021,8,14,17,29,31,34
03/07/2021,1,3,24,29,33,38
06/07/2021,4,7,17,23,29,37
10/07/2021,4,12,20,35,36,38
13/07/2021,2,9,20,21,27,37
17/07/2021,2,18,26,28,32,37
20/07/2021,2,3,4,6,16,37
24/07/2021,3,27,31,32,34,38
27/07/2021,2,4,15,22,31,38
31/07/2021,5,6,8,26,29,39
03/08/2021,1,3,9,22,24,27
07/08/2021,14,17,25,32,37,39
10/08/2021,1,3,21,23,35,37
14/08/2021,4,11,14,21,27,30
17/08/2021,10,28,29,30,31,39
21/08/2021,1,3,14,18,31,34
24/08/2021,1,3,9,21,24,33
28/08/2021,1,6,10,24,28,31
31/08/2021,2,7,21,31,37,39
04/09/2021,2,4,14,26,30,37
07/09/2021,10,11,26,35,38,39
11/09/2021,1,4,7,10,28,29
14/09/2021,11,18,25,27,31,39
18/09/2021,1,8,21,22,34,37
21/09/2021,13,17,25,28,38,39
25/09/2021,7,14,21,24,34,36
28/09/2021,3,4,12,19,23,37
02/10/2021,6,10,12,13,20,35
05/10/2021,1,5,13,21,30,35
09/10/2021,12,13,16,26,30,33
12/10/2021,13,17,21,22,28,33
16/10/2021,3,5,14,20,22,39
19/10/2021,15,23,26,31,35,37
23/10/2021,1,3,25,27,37,39
26/10/2021,13,21,23,29,30,35
30/10/2021,4,15,17,19,22,37
02/11/2021,2,9,23,32,33,35
06/11/2021,2,12,17,28,34,39
09/11/2021,9,18,22,23,36,37
13/11/2021,1,7,15,30,31,34
16/11/2021,6,9,18,21,29,31
20/11/2021,3,13,15,17,18,21
23/11/2021,1,5,7,10,28,29
27/11/2021,13,18,25,29,32,38
30/11/2021,6,17,23,32,37,39
04/12/2021,8,11,13,16,25,31
07/12/2021,6,9,13,24,26,35
11/12/2021,4,7,13,18,25,36
14/12/2021,2,5,8,21,26,37
18/12/2021,2,5,17,18,19,38
21/12/2021,12,14,15,30,33,37
25/12/2021,5,6,22,34,35,38
28/12/2021,11,16,23,24,26,37
01/01/2022,3,11,12,14,28,32
04/01/2022,2,3,11,30,32,34
08/01/2022,3,10,13,19,29,31
11/01/2022,1,5,19,26,31,34
15/01/2022,2,14,22,24,32,33
18/01/2022,1,4,16,19,27,37
22/01/2022,2,3,6,12,16,23
25/01/2022,1,4,8,24,31,38
29/01/2022,2,3,12,19,22,36
01/02/2022,9,16,26,28,33,35
05/02/2022,2,3,10,12,15,39
08/02/2022,6,18,26,27,29,37
12/02/2022,9,10,11,28,31,39
15/02/2022,6,12,18,22,27,35
19/02/2022,2,12,16,17,18,30
22/02/2022,3,4,7,22,24,39
26/02/2022,2,10,14,16,21,27
01/03/2022,13,15,18,21,25,35
05/03/2022,2,3,7,10,18,24
08/03/2022,1,12,13,20,33,35
12/03/2022,10,15,17,26,35,37
15/03/2022,6,10,24,28,33,36
19/03/2022,1,4,7,15,22,32
22/03/2022,4,9,10,23,25,32
26/03/2022,1,5,8,10,12,31
29/03/2022,6,11,26,27,33,36
02/04/2022,2,5,15,24,32,37
05/04/2022,10,11,18,22,23,28
09/04/2022,8,14,18,27,30,33
12/04/2022,5,6,19,20,35,38
16/04/2022,4,6,21,24,28,31
19/04/2022,6,8,22,26,34,38
23/04/2022,4,14,21,23,27,32
26/04/2022,8,11,13,17,30,32
30/04/2022,5,9,15,20,30,37
03/05/2022,9,21,23,25,33,36
07/05/2022,6,8,9,13,27,37
10/05/2022,17,18,19,30,31,38
14/05/2022,18,26,27,28,29,31
17/05/2022,2,11,13,20,23,29
21/05/2022,3,10,17,25,31,36
24/05/2022,4,12,17,18,25,26
28/05/2022,7,10,17,18,29,32
31/05/2022,16,18,25,28,29,31
04/06/2022,4,8,17,19,22,38
07/06/2022,9,22,23,26,27,30
11/06/2022,3,6,9,14,21,26
14/06/2022,3,11,14,26,29,37
18/06/2022,23,26,34,35,37,39
21/06/2022,6,7,9,12,31,39
25/06/2022,5,9,16,17,32,33
28/06/2022,1,4,15,20,33,39
02/07/2022,13,18,20,23,29,37
05/07/2022,8,10,28,30,35,37
09/07/2022,5,6,14,21,23,25
12/07/2022,5,13,23,26,27,30
16/07/2022,1,7,10,23,33,38
19/07/2022,4,7,12,23,26,37
23/07/2022,1,11,15,32,36,39
26/07/2022,5,7,13,19,37,38
30/07/2022,8,9,13,21,24,29
02/08/2022,5,7,23,26,27,34
06/08/2022,10,17,21,23,28,39
09/08/2022,6,8,12,34,38,39
13/08/2022,2,14,18,20,29,37
16/08/2022,3,4,6,12,22,24
20/08/2022,9,15,20,27,28,38
23/08/2022,2,3,14,17,30,38
27/08/2022,4,6,11,25,26,38
30/08/2022,3,14,17,18,24,38
03/09/2022,8,11,16,21,27,38
06/09/2022,6,8,20,30,31,32
10/09/2022,2,3,13,14,17,24
13/09/2022,6,10,15,21,23,33
17/09/2022,3,6,7,8,31,37
20/09/2022,4,8,9,19,24,27
24/09/2022,8,15,23,33,37,38
27/09/2022,1,8,10,29,31,33
01/10/2022,7,19,21,29,33,35
04/10/2022,3,17,19,20,21,35
08/10/2022,4,5,10,18,20,30
11/10/2022,2,15,21,25,32,36
15/10/2022,6,12,13,26,36,37
18/10/2022,7,8,23,28,31,38
22/10/2022,1,7,9,21,33,38
25/10/2022,3,22,25,30,36,37
29/10/2022,2,8,17,29,36,39
01/11/2022,3,15,17,23,31,36
05/11/2022,2,14,22,24,26,30
08/11/2022,2,7,8,14,15,21
12/11/2022,4,8,24,25,26,39
15/11/2022,3,11,24,32,34,38
19/11/2022,4,7,19,26,31,34
22/11/2022,17,18,24,28,30,35
26/11/2022,3,6,19,26,34,38
29/11/2022,1,4,8,16,26,36
03/12/2022,7,14,16,25,30,38
06/12/2022,10,12,14,17,26,37
10/12/2022,1,2,4,19,32,36
13/12/2022,6,10,11,25,33,34
17/12/2022,3,5,16,19,26,39
20/12/2022,4,8,14,17,33,39
24/12/2022,3,4,7,17,21,38
27/12/2022,1,3,10,19,27,30
31/12/2022,3,8,15,20,31,35
03/01/2023,1,4,5,8,21,30
07/01/2023,8,13,23,26,36,38
10/01/2023,14,19,30,31,35,39
14/01/2023,8,13,18,28,34,39
17/01/2023,7,21,23,24,26,28
21/01/2023,3,12,20,22,29,34
24/01/2023,2,11,21,24,29,35
28/01/2023,2,3,8,21,23,29
31/01/2023,9,14,18,19,25,35
04/02/2023,2,7,22,25,27,31
07/02/2023,10,12,15,22,27,34
11/02/2023,12,15,25,30,32,38
14/02/2023,3,8,19,25,34,38
18/02/2023,20,23,24,30,33,35
21/02/2023,6,7,21,23,29,36
25/02/2023,6,12,21,23,26,31
28/02/2023,7,15,19,26,29,38
04/03/2023,8,17,27,32,34,37
07/03/2023,6,15,16,26,32,35
11/03/2023,1,9,13,25,31,35
14/03/2023,1,6,17,28,32,33
18/03/2023,2,8,12,16,17,38
21/03/2023,3,4,10,11,13,22
25/03/2023,3,6,14,26,30,39
28/03/2023,12,21,23,26,35,36
01/04/2023,15,18,20,25,34,39
04/04/2023,12,22,26,35,36,39
08/04/2023,9,23,25,29,31,33
11/04/2023,10,21,28,33,36,38
15/04/2023,12,17,22,23,25,39
18/04/2023,1,7,14,26,31,32
22/04/2023,7,8,15,17,20,36
25/04/2023,4,8,11,25,31,38
29/04/2023,1,8,14,19,31,39
02/05/2023,7,12,20,30,32,34
06/05/2023,6,12,15,27,28,31
09/05/2023,7,17,26,27,28,37
13/05/2023,3,19,23,24,36,38
16/05/2023,3,5,8,21,30,36
20/05/2023,6,22,30,31,33,39
23/05/2023,1,7,13,30,33,34
27/05/2023,1,8,17,24,27,28
30/05/2023,1,5,19,22,27,33
03/06/2023,8,10,15,24,27,28
06/06/2023,4,24,25,30,32,37
10/06/2023,2,8,13,28,29,34
13/06/2023,8,10,12,13,25,28
17/06/2023,2,10,13,22,28,38
20/06/2023,6,11,18,21,24,27
24/06/2023,2,4,7,11,17,19
27/06/2023,1,7,15,21,28,31
01/07/2023,2,14,15,20,26,38
04/07/2023,4,17,21,24,29,38
08/07/2023,4,5,14,27,30,32
11/07/2023,2,3,6,11,16,26
15/07/2023,14,17,18,24,32,34
18/07/2023,3,5,12,13,24,26
22/07/2023,2,5,13,17,23,25
25/07/2023,13,16,19,26,31,35
29/07/2023,4,8,9,10,15,17
01/08/2023,3,19,20,27,28,32
05/08/2023,2,3,7,30,31,38
08/08/2023,8,27,31,32,37,39
12/08/2023,5,8,17,23,31,39
15/08/2023,6,7,12,20,24,36
19/08/2023,3,4,5,11,33,38
22/08/2023,11,22,23,26,28,35
26/08/2023,7,13,16,34,38,39
29/08/2023,6,9,15,29,33,36
02/09/2023,3,15,17,21,23,30
05/09/2023,2,16,22,23,35,36
09/09/2023,4,9,12,30,32,39
12/09/2023,12,17,21,22,24,34
16/09/2023,1,5,9,22,35,36
19/09/2023,3,9,14,15,21,30
23/09/2023,5,7,11,21,25,37
26/09/2023,2,15,22,28,37,38
30/09/2023,11,14,17,20,27,35
03/10/2023,6,7,11,23,32,38
07/10/2023,2,7,13,16,31,33
10/10/2023,5,8,13,18,27,39
14/10/2023,6,8,13,19,21,39
17/10/2023,5,6,7,26,27,36
21/10/2023,1,4,7,17,29,30
24/10/2023,3,12,22,23,33,37
28/10/2023,2,11,17,21,31,38
31/10/2023,4,7,13,14,24,35
04/11/2023,4,7,9,23,29,33
07/11/2023,3,20,21,22,26,32
11/11/2023,8,13,14,28,29,39
14/11/2023,2,18,21,29,32,33
18/11/2023,1,4,5,17,28,39
21/11/2023,16,25,26,29,33,39
25/11/2023,3,4,9,18,19,31
28/11/2023,1,9,17,29,33,38
02/12/2023,7,13,20,22,29,37
05/12/2023,4,17,26,29,32,39
09/12/2023,2,17,25,28,29,33
12/12/2023,2,4,6,10,19,25
16/12/2023,6,14,15,19,31,35
19/12/2023,1,6,8,10,22,33
23/12/2023,5,11,16,17,22,37
26/12/2023,8,15,19,25,33,35
30/12/2023,1,13,23,24,26,39
02/01/2024,9,16,20,32,34,36
06/01/2024,4,10,14,21,28,38
09/01/2024,8,16,18,35,37,39
13/01/2024,7,10,18,19,24,25
16/01/2024,8,12,14,16,19,29
20/01/2024,2,6,20,26,30,32
23/01/2024,2,3,18,23,28,29
27/01/2024,6,8,26,28,31,33
30/01/2024,5,8,17,29,38,39
03/02/2024,4,8,20,29,30,35
06/02/2024,1,5,12,14,26,31
10/02/2024,6,9,26,31,34,37
13/02/2024,1,14,26,31,35,38
17/02/2024,1,4,12,17,21,32
20/02/2024,4,9,11,22,31,34
24/02/2024,4,10,23,26,29,32
27/02/2024,9,11,12,26,30,36
02/03/2024,6,7,22,30,34,36
05/03/2024,1,4,10,33,34,36
09/03/2024,2,4,20,30,31,32
12/03/2024,13,18,22,25,29,33
16/03/2024,1,2,6,20,28,34
19/03/2024,18,19,21,23,24,37
23/03/2024,6,7,10,14,24,26
26/03/2024,16,19,21,29,30,37
30/03/2024,1,5,6,13,14,16
02/04/2024,6,15,22,34,37,39
06/04/2024,6,8,11,13,14,36
09/04/2024,3,11,14,30,31,39
13/04/2024,4,9,11,14,20,26
16/04/2024,9,12,14,19,27,36
20/04/2024,10,15,24,25,29,34
23/04/2024,5,10,16,17,20,39
27/04/2024,4,6,9,11,23,39
